abbreviation	equation	uppbnd	lowbnd	geneAssociation	Subsystem	name	obj_coef	activation	baseflux	flux
Ec_biomass_iAF1260_core_59p81M	0.000223 10fthf[c] + 0.000223 2ohph[c] + 0.5137 ala-L[c] + 0.000223 amet[c] + 0.2958 arg-L[c] + 0.2411 asn-L[c] + 0.2411 asp-L[c] + 59.984 atp[c] + 0.004737 ca2[c] + 0.004737 cl[c] + 0.000576 coa[c] + 0.003158 cobalt2[c] + 0.1335 ctp[c] + 0.003158 cu2[c] + 0.09158 cys-L[c] + 0.02617 datp[c] + 0.02702 dctp[c] + 0.02702 dgtp[c] + 0.02617 dttp[c] + 0.000223 fad[c] + 0.007106 fe2[c] + 0.007106 fe3[c] + 0.2632 gln-L[c] + 0.2632 glu-L[c] + 0.6126 gly[c] + 0.2151 gtp[c] + 54.462 h2o[c] + 0.09474 his-L[c] + 0.2905 ile-L[c] + 0.1776 k[c] + 0.01945 kdo2lipid4[e] + 0.4505 leu-L[c] + 0.3432 lys-L[c] + 0.1537 met-L[c] + 0.007895 mg2[c] + 0.000223 mlthf[c] + 0.003158 mn2[c] + 0.003158 mobd[c] + 0.01389 murein5px4p[p] + 0.001831 nad[c] + 0.000447 nadp[c] + 0.011843 nh4[c] + 0.02233 pe160[c] + 0.04148 pe160[p] + 0.02632 pe161[c] + 0.04889 pe161[p] + 0.1759 phe-L[c] + 0.000223 pheme[c] + 0.2211 pro-L[c] + 0.000223 pydx5p[c] + 0.000223 ribflv[c] + 0.2158 ser-L[c] + 0.000223 sheme[c] + 0.003948 so4[c] + 0.000223 thf[c] + 0.000223 thmpp[c] + 0.2537 thr-L[c] + 0.05684 trp-L[c] + 0.1379 tyr-L[c] + 5.5e-005 udcpdp[c] + 0.1441 utp[c] + 0.4232 val-L[c] + 0.003158 zn2[c] --> 59.81 adp[c] + 59.81 h[c] + 59.806 pi[c] + 0.7739 ppi[c]	1000	0	NA	Exchange	E coli biomass objective function iAF1260   core  with 5981 GAM estimate	0	NA	0	0
ECA4COLIPAtex	eca4colipa[p] --> eca4colipa[e]	1000	0	NA	Lipopolysaccharide Biosynthesis Recycling	enterobacterial common antigen x4 core oligosaccharide lipid A transport periplasm to extracellular	0	NA	0	0
ECA4OALpp	colipa[p] + eca4und[p] --> eca4colipa[p] + h[p] + udcpdp[p]	1155.72113497619	0	STM3713	Lipopolysaccharide Biosynthesis Recycling	enterobacterial common antigen x4 O antigen ligase periplasm	0	1.15572113497619	0	0
ECAP1pp	2 unagamuf[p] --> eca2und[p] + h[p] + udcpdp[p]	1000	0	( STM3928  &  STM3919 )	Lipopolysaccharide Biosynthesis Recycling	enterobacterial common antigen polymerase periplasm	0	NA	0	0
ECAP2pp	eca2und[p] + unagamuf[p] --> eca3und[p] + h[p] + udcpdp[p]	1000	0	( STM3928  &  STM3919 )	Lipopolysaccharide Biosynthesis Recycling	enterobacterial common antigen polymerase periplasm	0	NA	0	0
ECAP3pp	eca3und[p] + unagamuf[p] --> eca4und[p] + h[p] + udcpdp[p]	1000	0	( STM3928  &  STM3919 )	Lipopolysaccharide Biosynthesis Recycling	enterobacterial common antigen polymerase periplasm	0	NA	0	0
ECAtpp	unagamuf[c] --> unagamuf[p]	1000	0	STM3926	Lipopolysaccharide Biosynthesis Recycling	enterobacterial common antigen transferase flippase cytoplasm to periplasm	0	NA	0	0
ECOAH1	3hbcoa[c] <=> b2coa[c] + h2o[c]	1644.26220825494	-1644.26220825494	( STM3983  |  STM2388 )	Membrane Lipid Metabolism	3 hydroxyacyl CoA dehydratase 3 hydroxybutanoyl CoA	0	1.64426220825494	0	0
ECOAH2	3hhcoa[c] <=> h2o[c] + hx2coa[c]	1644.26220825494	-1644.26220825494	( STM3983  |  STM2388 )	Membrane Lipid Metabolism	3 hydroxyacyl CoA dehydratase 3 hydroxyhexanoyl CoA	0	1.64426220825494	0	0
ECOAH3	3hocoa[c] <=> h2o[c] + oc2coa[c]	1644.26220825494	-1644.26220825494	( STM2388  |  STM3983 )	Membrane Lipid Metabolism	3 hydroxyacyl CoA dehydratase 3 hydroxyoctanoyl CoA	0	1.64426220825494	0	0
ECOAH4	3hdcoa[c] <=> dc2coa[c] + h2o[c]	1644.26220825494	-1644.26220825494	( STM3983  |  STM2388 )	Membrane Lipid Metabolism	3 hydroxyacyl CoA dehydratase 3 hydroxydecanoyl CoA	0	1.64426220825494	0	0
ECOAH5	3hddcoa[c] <=> dd2coa[c] + h2o[c]	1644.26220825494	-1644.26220825494	( STM3983  |  STM2388 )	Membrane Lipid Metabolism	3 hydroxyacyl CoA dehydratase 3 hydroxydodecanoyl CoA	0	1.64426220825494	0	0
ECOAH6	3htdcoa[c] <=> h2o[c] + td2coa[c]	1644.26220825494	-1644.26220825494	( STM3983  |  STM2388 )	Membrane Lipid Metabolism	3 hydroxyacyl CoA dehydratase 3 hydroxytetradecanoyl CoA	0	1.64426220825494	0	0
ECOAH7	3hhdcoa[c] <=> h2o[c] + hdd2coa[c]	1644.26220825494	-1644.26220825494	( STM3983  |  STM2388 )	Membrane Lipid Metabolism	3 hydroxyacyl CoA dehydratase 3 hydroxyhexadecanoyl CoA	0	1.64426220825494	0	0
ECOAH8	3hodcoa[c] <=> h2o[c] + od2coa[c]	1644.26220825494	-1644.26220825494	( STM3983  |  STM2388 )	Membrane Lipid Metabolism	3 hydroxyacyl CoA dehydratase 3 hydroxyoctadecanoyl CoA	0	1.64426220825494	0	0
EDA	2ddg6p[c] --> g3p[c] + pyr[c]	1312.09249997034	0	STM1884	Pentose Phosphate Pathway	2 dehydro 3 deoxy phosphogluconate aldolase	0	1.31209249997034	0	0
EDD	6pgc[c] --> 2ddg6p[c] + h2o[c]	1440.03011716823	0	STM1885	Pentose Phosphate Pathway	6 phosphogluconate dehydratase	0	1.44003011716823	0	0
EDTXS1	ddcaACP[c] + kdo2lipid4[c] --> ACP[c] + kdo2lipid4L[c]	1000	0	STM1155	Lipopolysaccharide Biosynthesis Recycling	Endotoxin Synthesis lauroyl transferase	0	NA	0.000447914091009874	0
EDTXS2	kdo2lipid4L[c] + myrsACP[c] --> ACP[c] + lipa[c]	1047.57988916919	0	STM1889	Lipopolysaccharide Biosynthesis Recycling	Endotoxin Synthesis myristoyl transferase	0	1.04757988916919	0.000447914091009874	0
EDTXS3	hdeACP[c] + kdo2lipid4[c] --> ACP[c] + kdo2lipid4p[c]	870.125003693186	0	STM2401	Lipopolysaccharide Biosynthesis Recycling	Endotoxin Synthesis palmitoleoyl ACP	0	0.870125003693186	0	0
EDTXS4	kdo2lipid4p[c] + myrsACP[c] --> ACP[c] + lipa-cold[c]	1047.57988916919	0	STM1889	Lipopolysaccharide Biosynthesis Recycling	Endotoxin Synthesis myristoyl transferase	0	1.04757988916919	0	0
ENLIPAtex	enlipa[p] --> enlipa[e]	1000	0	NA	Lipopolysaccharide Biosynthesis Recycling	phosphoethanolamine lipid A transport via vector periplasm to extracellular	0	NA	0	0
ENO	2pg[c] <=> h2o[c] + pep[c]	1414.10983348583	-1414.10983348583	STM2952	GlycolysisGluconeogenesis	enolase	0	1.41410983348583	7.14962712642443	3.83333333333326
ENTCS	3 23dhba[c] + 3 seramp[c] --> 6 amp[c] + enter[c] + 9 h[c]	1666.1258844177	0	STM0584	Cofactor and Prosthetic Group Biosynthesis	enterochelin synthase	0	1.6661258844177	0	0
ENTERGLCT1	enter[c] + udpg[c] --> h[c] + udp[c] + entermg[c]	2514.08982924493	0	STM2773	Inorganic Ion Transport and Metabolism	Glycosyl transferase	0	2.51408982924493	0	0
ENTERGLCT2	udpg[c] + entermg[c] --> h[c] + salchs4[c] + udp[c]	2514.08982924493	0	STM2773	Inorganic Ion Transport and Metabolism	Glycosyl transferase	0	2.51408982924493	0	0
ENTERH	enter[c] + h2o[c] --> 23dhbzs3[c]	2514.08982924493	0	STM2775 | STM0586	Inorganic Ion Transport and Metabolism	enterobactin hydrolase	0	2.51408982924493	0	0
ENTERHpp	enter[p] + h2o[c] --> 23dhbzs3[p]	0.00016553739735704	0	STM2776	Inorganic Ion Transport and Metabolism	enterobactin hydrolase	0	1.6553739735704	0	0
ENTERtex	enter[p] + h[p] --> enter[e] + h[c]	818.752506146464	0	STM3186	Inorganic Ion Transport and Metabolism	Enterobactin secretion	0	0.818752506146464	0	0
ETHAAL	etha[c] --> acald[c] + nh4[c]	2514.08982924493	0	( STM2457  &  STM2458 )	Cell Envelope Biosynthesis	Ethanolamine ammonia lyase	0	2.51408982924493	0	0
ETHAt2pp	etha[p] + h[p] --> etha[c] + h[c]	1609.5125421188	0	STM2460	Transport Inner Membrane	ethanolamine transport in via proton symport	0	1.6095125421188	0	0
ETHAtex	etha[e] <=> etha[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	ethanolamine transport via diffusion extracellular	0	1.15412423660537	0	0
ETHSO3tex	ethso3[e] <=> ethso3[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	ethanesulfonate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ETOHt2rpp	etoh[p] + h[p] <=> etoh[c] + h[c]	1000	-1000	NA	Transport Inner Membrane	ethanol reversible transport via proton symport periplasm	0	NA	0	-3.83333333333337
ETOHtex	etoh[e] <=> etoh[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	ethanol transport via diffusion extracellular to periplasm	0	1.15412423660537	0	-3.83333333333326
EX_12ppd_R(e)	12ppd-R[e] <=>	1000	0	NA	Exchange	R Propane 1 2 diol exchange	0	NA	0	0
EX_12ppd_S(e)	12ppd-S[e] <=>	1000	0	NA	Exchange	S Propane 1 2 diol exchange	0	NA	0	0
EX_14glucan(e)	14glucan[e] <=>	1000	0	NA	Exchange	1 4 alpha D glucan exchange	0	NA	0	0
EX_15dap(e)	15dap[e] <=>	1000	0	NA	Exchange	1 5 Diaminopentane exchange	0	NA	0	0
EX_23camp(e)	23camp[e] <=>	1000	0	NA	Exchange	2 3 Cyclic AMP exchange	0	NA	0	0
EX_23ccmp(e)	23ccmp[e] <=>	1000	0	NA	Exchange	2 3 Cyclic CMP exchange	0	NA	0	0
EX_23cgmp(e)	23cgmp[e] <=>	1000	0	NA	Exchange	2 3 Cyclic GMP exchange	0	NA	0	0
EX_23cump(e)	23cump[e] <=>	1000	0	NA	Exchange	2 3 Cyclic UMP exchange	0	NA	0	0
EX_23dappa(e)	23dappa[e] <=>	1000	0	NA	Exchange	2 3 diaminopropionate exchange	0	NA	0	0
EX_23dhbzs3(e)	23dhbzs3[e] <=>	1000	0	NA	Exchange	2-3-dihydroxybenzoylserine trimer Exchange	0	NA	0	0
EX_26dap_M(e)	26dap-M[e] <=>	1000	0	NA	Exchange	meso 2 6 Diaminoheptanedioate exchange	0	NA	0	0
EX_2ddglcn(e)	2ddglcn[e] <=>	1000	0	NA	Exchange	2 Dehydro 3 deoxy D gluconate exchange	0	NA	0	0
EX_2pg(e)	2pg[e] <=>	1000	0	NA	Exchange	D Glycerate 2 phosphate exchange	0	NA	0	0
EX_34dhpac(e)	34dhpac[e] <=>	1000	0	NA	Exchange	3 4 Dihydroxyphenylacetaldehyde exchange	0	NA	0	0
EX_3amp(e)	3amp[e] <=>	1000	0	NA	Exchange	3 AMP exchange	0	NA	0	0
EX_3cmp(e)	3cmp[e] <=>	1000	0	NA	Exchange	3 cmp exchange	0	NA	0	0
EX_3gmp(e)	3gmp[e] <=>	1000	0	NA	Exchange	3 GMP exchange	0	NA	0	0
EX_3hcinnm(e)	3hcinnm[e] <=>	1000	0	NA	Exchange	3 hydroxycinnamic acid exchange	0	NA	0	0
EX_3hpppn(e)	3hpppn[e] <=>	1000	0	NA	Exchange	3 3 hydroxy phenyl propionate exchange	0	NA	0	0
EX_3pg(e)	3pg[e] <=>	1000	0	NA	Exchange	3 Phospho D glycerate exchange	0	NA	0	0
EX_3ump(e)	3ump[e] <=>	1000	0	NA	Exchange	3 UMP exchange	0	NA	0	0
EX_4abut(e)	4abut[e] <=>	1000	0	NA	Exchange	4 Aminobutanoate exchange	0	NA	0	0
EX_4abz(e)	4abz[e] <=>	1000	0	NA	Exchange	4 Aminobenzoate exchange	0	NA	0	0
EX_4hoxpac(e)	4hoxpac[e] <=>	1000	0	NA	Exchange	4 hydroxyphenylacetate exchange	0	NA	0	0
EX_4hoxpacd(e)	4hoxpacd[e] <=>	1000	0	NA	Exchange	4 Hydroxyphenylacetaldehyde exchange	0	NA	0	0
EX_4hthr(e)	4hthr[e] <=>	1000	0	NA	Exchange	4-Hydroxy-L-threonine Exchange	0	NA	0	0
EX_5dglcn(e)	5dglcn[e] <=>	1000	0	NA	Exchange	5 Dehydro D gluconate exchange	0	NA	0	0
EX_ac(e)	ac[e] <=>	1000	0	NA	Exchange	Acetate exchange	0	NA	0	0
EX_acac(e)	acac[e] <=>	1000	0	NA	Exchange	Acetoacetate exchange	0	NA	0	0
EX_acald(e)	acald[e] <=>	1000	0	NA	Exchange	Acetaldehyde exchange	0	NA	0	0
EX_acgal(e)	acgal[e] <=>	1000	0	NA	Exchange	N Acetyl D galactosamine exchange	0	NA	0	0
EX_acgal1p(e)	acgal1p[e] <=>	1000	0	NA	Exchange	N Acetyl D galactosamine 1 phosphate exchange	0	NA	0	0
EX_acgam(e)	acgam[e] <=>	1000	0	NA	Exchange	N Acetyl D glucosamine exchange	0	NA	0	0
EX_acgam1p(e)	acgam1p[e] <=>	1000	0	NA	Exchange	N Acetyl D glucosamine 1 phosphate exchange	0	NA	0	0
EX_acmana(e)	acmana[e] <=>	1000	0	NA	Exchange	N Acetyl D mannosamine exchange	0	NA	0	0
EX_acmum(e)	acmum[e] <=>	1000	0	NA	Exchange	N Acetylmuramate exchange	0	NA	0	0
EX_acnam(e)	acnam[e] <=>	1000	0	NA	Exchange	N Acetylneuraminate exchange	0	NA	0	0
EX_acolipa(e)	acolipa[e] <=>	1000	0	NA	Exchange	4 Amino 4 deoxy L arabinose modified core oligosaccharide lipid A exchange	0	NA	0	0
EX_acon_C(e)	acon-C[e] <=>	1000	0	NA	Exchange	cisaconitate exchange	0	NA	0	0
EX_acser(e)	acser[e] <=>	1000	0	NA	Exchange	O Acetyl L serine exchange	0	NA	0	0
EX_ade(e)	ade[e] <=>	1000	0	NA	Exchange	Adenine exchange	0	NA	0	0
EX_adn(e)	adn[e] <=>	1000	0	NA	Exchange	Adenosine exchange	0	NA	0	0
EX_adocbl(e)	adocbl[e] <=>	1000	0	NA	Exchange	Adenosylcobalamin exchange	0	NA	0	0
EX_AEP(e)	AEP[e] <=>	1000	0	NA	Exchange	AEP exchange	0	NA	0	0
EX_ag(e)	ag[e] <=>	1000	0	NA	Exchange	silver exchange	0	NA	0	0
EX_agm(e)	agm[e] <=>	1000	0	NA	Exchange	Agmatine exchange	0	NA	0	0
EX_airs(e)	airs[e] <=>	1000	0	NA	Exchange	Aminoimidazole riboside exchange	0	NA	0	0
EX_akg(e)	akg[e] <=>	1000	0	NA	Exchange	2 Oxoglutarate exchange	0	NA	0	0
EX_ala_B(e)	ala-B[e] <=>	1000	0	NA	Exchange	beta Alanine exchange	0	NA	0	0
EX_ala_D(e)	ala-D[e] <=>	1000	0	NA	Exchange	D Alanine exchange	0	NA	0	0
EX_ala_L(e)	ala-L[e] <=>	1000	0	NA	Exchange	L Alanine exchange	0	NA	0	0
EX_alaala(e)	alaala[e] <=>	1000	0	NA	Exchange	D Alanyl D alanine exchange	0	NA	0	0
EX_all_D(e)	all-D[e] <=>	1000	0	NA	Exchange	D Allose exchange	0	NA	0	0
EX_alltn(e)	alltn[e] <=>	1000	0	NA	Exchange	Allantoin exchange	0	NA	0	0
EX_amp(e)	amp[e] <=>	1000	0	NA	Exchange	AMP exchange	0	NA	0	0
EX_anhgm(e)	anhgm[e] <=>	1000	0	NA	Exchange	N Acetyl D glucosamine anhydrous N Acetylmuramic acid exchange	0	NA	0	0
EX_arab_L(e)	arab-L[e] <=>	1000	0	NA	Exchange	L Arabinose exchange	0	NA	0	0
EX_arbtn(e)	arbtn[e] <=>	1000	0	NA	Exchange	aerobactin minus Fe3 exchange	0	NA	0	0
EX_arbtn_fe3(e)	arbtn-fe3[e] <=>	1000	0	NA	Exchange	Aerobactin exchange	0	NA	0	0
EX_arg_L(e)	arg-L[e] <=>	1000	0	NA	Exchange	L Arginine exchange	0	NA	0	0
EX_ascb_L(e)	ascb-L[e] <=>	1000	0	NA	Exchange	L Ascorbate exchange	0	NA	0	0
EX_asn_L(e)	asn-L[e] <=>	1000	0	NA	Exchange	L Asparagine exchange	0	NA	0	0
EX_aso3(e)	aso3[e] <=>	1000	0	NA	Exchange	arsenite exchange	0	NA	0	0
EX_asp_L(e)	asp-L[e] <=>	1000	0	NA	Exchange	L Aspartate exchange	0	NA	0	0
EX_but(e)	but[e] <=>	1000	0	NA	Exchange	Butyrate n C40 exchange	0	NA	0	0
EX_butso3(e)	butso3[e] <=>	1000	0	NA	Exchange	butanesulfonate exchange	0	NA	0	0
EX_ca2(e)	ca2[e] <=>	1000	-1000	NA	Exchange	Calcium exchange	0	NA	0	0
EX_cbi(e)	cbi[e] <=>	1000	0	NA	Exchange	Cobinamide exchange	0	NA	0	0
EX_cbl1(e)	cbl1[e] <=>	1000	-0.01	NA	Exchange	Cob I alamin exchange	0	NA	0	0
EX_cd2(e)	cd2[e] <=>	1000	0	NA	Exchange	Cadmium exchange	0	NA	0	0
EX_cgly(e)	cgly[e] <=>	1000	0	NA	Exchange	Cys Gly exchange	0	NA	0	0
EX_chitob(e)	<=> chitob[e]	0	0	NA	Exchange	Chitobiose exchange	0	NA	0	0
EX_chol(e)	chol[e] <=>	1000	0	NA	Exchange	Choline exchange	0	NA	0	0
EX_cit(e)	cit[e] <=>	1000	0	NA	Exchange	Citrate exchange	0	NA	0	0
EX_cl(e)	cl[e] <=>	1000	-1000	NA	Exchange	Chloride exchange	0	NA	0	0
EX_cmp(e)	cmp[e] <=>	1000	0	NA	Exchange	CMP exchange	0	NA	0	0
EX_co2(e)	co2[e] <=>	1000	-1000	NA	Exchange	CO2 exchange	0	NA	11.5142807199104	22.3333333333334
EX_cobalt2(e)	cobalt2[e] <=>	1000	-1000	NA	Exchange	Co2 exchange	0	NA	0	0
EX_colipa(e)	colipa[e] <=>	1000	0	NA	Exchange	core oligosaccharide lipid A exchange	0	NA	0	0
EX_colipa20Oag(e)	colipa20Oag[e] <=>	1000	0	NA	Exchange	O antigen x20 core oligosaccharide lipid A exchange	0	NA	0	0
EX_colipaOA(e)	colipaOA[e] <=>	1000	0	NA	Exchange	Membrane LPS mixture Exchange	0	NA	0	0
EX_cpgn(e)	cpgn[e] <=>	1000	0	NA	Exchange	coprogen exchange	0	NA	0	0
EX_cpgn_un(e)	cpgn-un[e] <=>	1000	0	NA	Exchange	coprogen unloaded no Fe III  exchange	0	NA	0	0
EX_crn(e)	crn[e] <=>	1000	0	NA	Exchange	L Carnitine exchange	0	NA	0	0
EX_csn(e)	csn[e] <=>	1000	0	NA	Exchange	Cytosine exchange	0	NA	0	0
EX_cu(e)	cu[e] <=>	1000	0	NA	Exchange	Cu exchange	0	NA	0	0
EX_cu2(e)	cu2[e] <=>	1000	-1000	NA	Exchange	Cu2 exchange	0	NA	0	0
EX_cyan(e)	cyan[e] <=>	1000	0	NA	Exchange	Hydrogen cyanide exchange	0	NA	0	0
EX_cynt(e)	cynt[e] <=>	1000	0	NA	Exchange	Cyanate exchange	0	NA	0	0
EX_cys_D(e)	cys-D[e] <=>	1000	0	NA	Exchange	D Cysteine exchange	0	NA	0	0
EX_cys_L(e)	cys-L[e] <=>	1000	0	NA	Exchange	L Cysteine exchange	0	NA	0	0
EX_cysi_L(e)	cysi-L[e] <=>	1000	0	NA	Exchange	L Cystine exchange	0	NA	0	0
EX_cytd(e)	cytd[e] <=>	1000	0	NA	Exchange	Cytidine exchange	0	NA	0	0
EX_dad_2(e)	dad-2[e] <=>	1000	0	NA	Exchange	Deoxyadenosine exchange	0	NA	0	0
EX_damp(e)	damp[e] <=>	1000	0	NA	Exchange	dAMP exchange	0	NA	0	0
EX_dca(e)	dca[e] <=>	1000	0	NA	Exchange	Decanoate n C100 exchange	0	NA	0	0
EX_dcmp(e)	dcmp[e] <=>	1000	0	NA	Exchange	dCMP exchange	0	NA	0	0
EX_dcyt(e)	dcyt[e] <=>	1000	0	NA	Exchange	Deoxycytidine exchange	0	NA	0	0
EX_ddca(e)	ddca[e] <=>	1000	0	NA	Exchange	Dodecanoate n C120 exchange	0	NA	0	0
EX_dgmp(e)	dgmp[e] <=>	1000	0	NA	Exchange	dGMP exchange	0	NA	0	0
EX_dgsn(e)	dgsn[e] <=>	1000	0	NA	Exchange	Deoxyguanosine exchange	0	NA	0	0
EX_dha(e)	dha[e] <=>	1000	0	NA	Exchange	Dihydroxyacetone exchange	0	NA	0	0
EX_dimp(e)	dimp[e] <=>	1000	0	NA	Exchange	dIMP exchange	0	NA	0	0
EX_din(e)	din[e] <=>	1000	0	NA	Exchange	Deoxyinosine exchange	0	NA	0	0
EX_dms(e)	dms[e] <=>	1000	0	NA	Exchange	Dimethyl sulfide exchange	0	NA	0	0
EX_dmso(e)	dmso[e] <=>	1000	0	NA	Exchange	Dimethyl sulfoxide exchange	0	NA	0	0
EX_dopa(e)	dopa[e] <=>	1000	0	NA	Exchange	Dopamine exchange	0	NA	0	0
EX_drib(e)	drib[e] <=>	1000	0	NA	Exchange	deoxy D Ribose exchange	0	NA	0	0
EX_dtmp(e)	dtmp[e] <=>	1000	0	NA	Exchange	dTMP exchange	0	NA	0	0
EX_dump(e)	dump[e] <=>	1000	0	NA	Exchange	dUMP exchange	0	NA	0	0
EX_duri(e)	duri[e] <=>	1000	0	NA	Exchange	Deoxyuridine exchange	0	NA	0	0
EX_dxyl(e)	dxyl[e] <=>	1000	0	NA	Exchange	1-deoxy-D-xylulose Exchange	0	NA	0	0
EX_eca4colipa(e)	eca4colipa[e] <=>	1000	0	NA	Exchange	enterobacterial common antigen x4 core oligosaccharide lipid A exchange	0	NA	0	0
EX_enlipa(e)	enlipa[e] <=>	1000	0	NA	Exchange	phosphoethanolamine KDO 2 lipid A exchange	0	NA	0	0
EX_enter(e)	enter[e] <=>	1000	0	NA	Exchange	Enterochelin exchange	0	NA	0	0
EX_etha(e)	etha[e] <=>	1000	0	NA	Exchange	Ethanolamine exchange	0	NA	0	0
EX_ethso3(e)	ethso3[e] <=>	1000	0	NA	Exchange	ethanesulfonate exchange	0	NA	0	0
EX_etoh(e)	etoh[e] <=>	1000	0	NA	Exchange	Ethanol exchange	0	NA	0	3.83333333333334
EX_f6p(e)	f6p[e] <=>	1000	0	NA	Exchange	D fructose 6 phosphate exchange	0	NA	0	0
EX_fald(e)	fald[e] <=>	1000	0	NA	Exchange	Formaldehyde exchange	0	NA	0	0
EX_fe2(e)	fe2[e] <=>	1000	-1000	NA	Exchange	Fe2 exchange	0	NA	0	0
EX_fe3(e)	fe3[e] <=>	1000	-1000	NA	Exchange	Fe3 exchange	0	NA	0	0
EX_fe3dcit(e)	fe3dcit[e] <=>	1000	0	NA	Exchange	Fe III dicitrate exchange	0	NA	0	0
EX_fe3dhbzs(e)	fe3dhbzs[e] <=>	1000	0	NA	Exchange	ferric 2 3 dihydroxybenzoylserine exchange	0	NA	0	0
EX_fe3dhbzs3(e)	fe3dhbzs3[e] <=>	1000	0	NA	Exchange	2-3-dihydroxybenzoylserine trimer-Fe-III Exchange	0	NA	0	0
EX_fe3hox(e)	fe3hox[e] <=>	1000	0	NA	Exchange	Fe III hydroxamate exchange	0	NA	0	0
EX_fe3hox_un(e)	fe3hox-un[e] <=>	1000	0	NA	Exchange	Fe III hydoxamate unloaded exchange	0	NA	0	0
EX_fecrm(e)	fecrm[e] <=>	1000	0	NA	Exchange	Ferrichrome exchange	0	NA	0	0
EX_fecrm_un(e)	fecrm-un[e] <=>	1000	0	NA	Exchange	Ferrichrome minus Fe III exchange	0	NA	0	0
EX_feenter(e)	feenter[e] <=>	1000	0	NA	Exchange	Fe enterobactin exchange	0	NA	0	0
EX_feoxam(e)	feoxam[e] <=>	1000	0	NA	Exchange	ferroxamine exchange	0	NA	0	0
EX_feoxam_un(e)	feoxam-un[e] <=>	1000	0	NA	Exchange	ferroxamine minus Fe 3 exchange	0	NA	0	0
EX_feroxB(e)	feroxB[e] <=>	1000	0	NA	Exchange	Ferrioxamine B exchange	0	NA	0	0
EX_feroxBfe(e)	feroxBfe[e] <=>	1000	0	NA	Exchange	Ferrioxamine B fe exchange	0	NA	0	0
EX_feroxE(e)	feroxE[e] <=>	1000	0	NA	Exchange	Ferrioxamine E exchange	0	NA	0	0
EX_feroxEfe(e)	feroxEfe[e] <=>	1000	0	NA	Exchange	Ferrioxamine E fe exchange	0	NA	0	0
EX_feroxG(e)	feroxG[e] <=>	1000	0	NA	Exchange	Ferrioxamine G exchange	0	NA	0	0
EX_feroxGfe(e)	feroxGfe[e] <=>	1000	0	NA	Exchange	Ferrioxamine G fe exchange	0	NA	0	0
EX_foam(e)	foam[e] <=>	1000	0	NA	Exchange	Formamide exchange	0	NA	0	0
EX_for(e)	for[e] <=>	1000	0	NA	Exchange	Formate exchange	0	NA	0	0
EX_fru(e)	fru[e] <=>	1000	0	NA	Exchange	D Fructose exchange	0	NA	0	0
EX_frulys(e)	frulys[e] <=>	1000	0	NA	Exchange	fructoselysine exchange	0	NA	0	0
EX_fruur(e)	fruur[e] <=>	1000	0	NA	Exchange	D Fructuronate exchange	0	NA	0	0
EX_fuc_L(e)	fuc-L[e] <=>	1000	0	NA	Exchange	L Fucose exchange	0	NA	0	0
EX_fum(e)	fum[e] <=>	1000	0	NA	Exchange	Fumarate exchange	0	NA	0	0
EX_g1p(e)	g1p[e] <=>	1000	0	NA	Exchange	D Glucose 1 phosphate exchange	0	NA	0	0
EX_g3pc(e)	g3pc[e] <=>	1000	0	NA	Exchange	sn Glycero 3 phosphocholine exchange	0	NA	0	0
EX_g3pe(e)	g3pe[e] <=>	1000	0	NA	Exchange	sn Glycero 3 phosphoethanolamine exchange	0	NA	0	0
EX_g3pg(e)	g3pg[e] <=>	1000	0	NA	Exchange	Glycerophosphoglycerol exchange	0	NA	0	0
EX_g3pi(e)	g3pi[e] <=>	1000	0	NA	Exchange	sn Glycero 3 phospho 1 inositol exchange	0	NA	0	0
EX_g3ps(e)	g3ps[e] <=>	1000	0	NA	Exchange	Glycerophosphoserine exchange	0	NA	0	0
EX_g6p(e)	g6p[e] <=>	1000	0	NA	Exchange	D Glucose 6 phosphate exchange	0	NA	0	0
EX_gal(e)	gal[e] <=>	1000	0	NA	Exchange	D Galactose exchange	0	NA	0	0
EX_gal_bD(e)	gal-bD[e] <=>	1000	0	NA	Exchange	beta D Galactose exchange	0	NA	0	0
EX_gal1p(e)	gal1p[e] <=>	1000	0	NA	Exchange	alpha D Galactose 1 phosphate exchange	0	NA	0	0
EX_galct_D(e)	galct-D[e] <=>	1000	0	NA	Exchange	D Galactarate exchange	0	NA	0	0
EX_galctn_D(e)	galctn-D[e] <=>	1000	0	NA	Exchange	D Galactonate exchange	0	NA	0	0
EX_galctn_L(e)	galctn-L[e] <=>	1000	0	NA	Exchange	L Galactonate exchange	0	NA	0	0
EX_galt(e)	galt[e] <=>	1000	0	NA	Exchange	Galactitol exchange	0	NA	0	0
EX_galur(e)	galur[e] <=>	1000	0	NA	Exchange	D Galacturonate exchange	0	NA	0	0
EX_gam(e)	gam[e] <=>	1000	0	NA	Exchange	D Glucosamine exchange	0	NA	0	0
